X.1,X,gbifID,kingdom,phylum,class,order,family,genus,species,taxonRank,stateProvince,countryCode,occurrenceStatus,day,month,year,geometry,,raster_label,longitude,latitude
205189,2303211,3873658199,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,12,7,2022,c(497783.110605421, 3614374.20212396),Unclassified,-117.023643,32.667022
205205,2303457,4852673640,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Lon,Lon melane,SPECIES,California,US,PRESENT,29,4,2024,c(493264.731728287, 3626502.68929866),Building,-117.071919,32.776412
205206,2303460,4852674147,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,30,4,2024,c(486906.661676823, 3610554.77124171),Unclassified,-117.139586,32.632492
205215,2303485,3070277800,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,24,4,2020,c(500331.583698583, 3624703.76352582),Unclassified,-116.99646,32.760205
205227,2303564,3759210189,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,27,3,2022,c(490063.094454538, 3622019.26309219),Building,-117.106058,32.735944
205235,2303616,3383934996,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua,SPECIES,California,US,PRESENT,28,7,2021,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
205247,2303804,3873771805,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,19,7,2022,c(482011.126988667, 3629892.09969007),Grass/Shrub,-117.19215,32.80686
205255,2303853,3888796208,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,31,7,2022,c(476116.641959082, 3622931.86823047),Water,-117.254933,32.743962
205281,2304220,3902702026,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,22,8,2022,c(496830.847335392, 3645713.31990319),Unclassified,-117.033906,32.949719
205304,2304453,4154011867,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,8,7,2023,c(494686.132371699, 3631330.51565744),Tree Canopy,-117.056769,32.81997
205307,2304506,4171645770,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,29,7,2023,c(476845.202249888, 3623078.46771643),Road,-117.24716,32.7453
205321,2304612,4414326596,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Hyles,Hyles lineata,SPECIES,California,US,PRESENT,13,9,2023,c(496219.229463104, 3617901.0657439),Building,-117.040336,32.698833
205323,2304624,4116614662,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cyclophora,Cyclophora nanaria,SPECIES,California,US,PRESENT,12,5,2023,c(495018.899030507, 3624440.61759354),Unclassified,-117.053177,32.75782
205336,2304747,4153863028,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta laticlavia,SPECIES,California,US,PRESENT,3,7,2023,c(506582.087501492, 3625749.31885624),Unclassified,-116.929722,32.769617
205342,2304771,4162320750,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Manduca,Manduca rustica,SPECIES,California,US,PRESENT,6,7,2023,c(507895.47692767, 3627365.01002569),Unclassified,-116.915685,32.784183
205345,2304805,4165919913,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon sylvinus,SPECIES,California,US,PRESENT,22,7,2023,c(481814.15047884, 3626320.97898),Grass/Shrub,-117.194184,32.774643
205353,2304886,4405189086,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,23,8,2023,c(490061.225918496, 3622024.58603156),Road,-117.106078,32.735992
205375,2305079,4506373088,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,29,9,2023,c(504082.663261453, 3629781.15063204),Unclassified,-116.956391,32.805999
205379,2305101,4519144365,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,31,1,2024,c(489411.155779021, 3649238.96431465),Grass/Shrub,-117.113328,32.981475
205387,2305150,4600081956,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,20,3,2024,c(497001.033452747, 3630557.75787569),Grass/Shrub,-117.032036,32.813008
205392,2305166,4607573639,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,31,3,2024,c(488370.330171534, 3621133.03766481),Building,-117.124114,32.727933
205401,2305230,4852333495,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,28,4,2024,c(499839.216453783, 3661771.28568214),Building,-117.001723,33.094572
205403,2305263,2579251043,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,7,3,2020,c(503950.921454538, 3618539.43403955),Unclassified,-116.957846,32.704591
205421,2305388,2802639231,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus gilippus,SPECIES,California,US,PRESENT,15,6,2020,c(499811.868254805, 3612317.06058397),Unclassified,-117.002006,32.648467
205425,2305444,2818564760,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,10,7,2020,c(479519.36422705, 3647747.77462676),Road,-117.219162,32.967883
205427,2305477,2850601796,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,22,7,2020,c(503198.771743906, 3644018.84835991),Unclassified,-116.965783,32.934434
205429,2305482,2823373701,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,5,7,2020,c(507771.94287927, 3635612.23270654),Unclassified,-116.916935,32.858579
205439,2305626,2864858305,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,14,9,2020,c(492004.517217853, 3602162.56986365),Tree Canopy,-117.085167,32.556835
205459,2305789,3113276765,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Zotheca,Zotheca tranquilla,SPECIES,California,US,PRESENT,30,4,2021,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
205471,2306017,4116448357,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,11,8,2021,c(492763.446032064, 3656988.17846735),Grass/Shrub,-117.077511,33.051403
205473,2306046,3859254816,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Autographa,Autographa californica,SPECIES,California,US,PRESENT,21,8,2021,c(486632.248275349, 3624465.55763302),Tree Canopy,-117.142711,32.757975
205475,2306082,3355744235,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,4,9,2021,c(492040.402074207, 3601837.30046515),Road,-117.084782,32.553901
205476,2306083,3355434316,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Spodoptera,Spodoptera exigua,SPECIES,California,US,PRESENT,5,9,2021,c(478896.344418317, 3643000.07018617),Road,-117.22572,32.925045
205485,2306207,3415625492,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Libytheana,Libytheana carinenta,SPECIES,California,US,PRESENT,17,11,2021,c(488332.012092676, 3605453.29925604),Unclassified,-117.124327,32.586488
205495,2306279,3759159109,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias,Colias eurytheme,SPECIES,California,US,PRESENT,27,3,2022,c(496822.284538734, 3634211.88493315),Road,-117.033958,32.84597
205496,2306280,3759431337,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,25,3,2022,c(493025.079545943, 3631421.67383034),Barren,-117.074515,32.820783
205498,2306291,3759619212,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,6,4,2022,c(476369.798886252, 3636707.21992937),Tree Canopy,-117.252582,32.868229
205499,2306302,3759268209,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Hemileuca,Hemileuca electra,SPECIES,California,US,PRESENT,16,4,2022,c(505510.474493645, 3620988.63311757),Unclassified,-116.941192,32.726678
205504,2306321,3773514347,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,29,4,2022,c(493763.273411652, 3601871.32814919),Tree Canopy,-117.066431,32.554219
205510,2306413,3925189511,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Estigmene,Estigmene acrea,SPECIES,California,US,PRESENT,8,6,2022,c(490502.788783394, 3604609.07078929),Building,-117.101188,32.578893
205533,2306800,3985630893,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,30,8,2022,c(484535.002175908, 3633600.45057533),Parking Lot,-117.165253,32.84035
205548,2306975,4096906500,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Erynnis,Erynnis funeralis,SPECIES,California,US,PRESENT,23,4,2023,c(504650.260754708, 3656175.1088224),Unclassified,-116.950195,33.044083
205560,2307047,4127245917,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,28,5,2023,c(494010.058929914, 3623180.52377064),Road,-117.063939,32.746448
205577,2307181,4153619242,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Leptotes,Leptotes marina,SPECIES,California,US,PRESENT,10,7,2023,c(482349.370256605, 3626264.02884525),Grass/Shrub,-117.188468,32.774138
205593,2307334,4400126854,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,18,8,2023,c(482399.528209079, 3628402.81181998),Tree Canopy,-117.187973,32.793432
205597,2307384,4405396718,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,28,8,2023,c(487423.257004547, 3623032.26370674),Building,-117.134247,32.745055
205617,2307595,4506535102,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,1,12,2023,c(507330.650525146, 3635667.9894362),Unclassified,-116.921651,32.859085
205620,2307621,4528339255,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Pyrausta,Pyrausta volupialis,SPECIES,California,US,PRESENT,26,2,2024,c(477885.125443986, 3636294.53143092),Road,-117.236375,32.864538
205639,2307739,2543097352,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Nymphalis,Nymphalis antiopa,SPECIES,California,US,PRESENT,1,1,2020,c(508098.38315791, 3635392.3314975),Unclassified,-116.913448,32.856593
205653,2307813,2619888264,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio eurymedon,SPECIES,California,US,PRESENT,2,5,2020,c(494157.247898657, 3634472.72901266),Grass/Shrub,-117.062439,32.848312
205670,2307981,2826341628,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Tetanolita,Tetanolita palligera,SPECIES,California,US,PRESENT,24,7,2020,c(491707.047498487, 3601867.05816849),Road,-117.088333,32.554167
205689,2308271,3468875429,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Galgula,Galgula partita,SPECIES,California,US,PRESENT,6,4,2021,c(477160.573439772, 3630690.41100494),Building,-117.243981,32.813971
205694,2308318,4075678482,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Orgyia,Orgyia vetusta,SPECIES,California,US,PRESENT,13,5,2021,c(491652.887129409, 3656305.04780394),Grass/Shrub,-117.0894,33.045233
205714,2308504,4405165380,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,29,7,2021,c(478659.683324372, 3623865.9153202),Grass/Shrub,-117.22781,32.75244
205719,2308559,3337704541,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hemeroplanis,Hemeroplanis historialis,SPECIES,California,US,PRESENT,1,8,2021,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
205726,2308692,3384587555,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Cisthene,Cisthene perrosea,SPECIES,California,US,PRESENT,4,10,2021,c(478896.809519723, 3642998.96059399),Road,-117.225715,32.925035
205744,2308866,3773147370,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis bredowii,SPECIES,California,US,PRESENT,29,4,2022,c(480118.340035462, 3633949.56626573),Grass/Shrub,-117.212455,32.843428
205745,2308873,3772501359,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Zosteropoda,Zosteropoda hirtipes,SPECIES,California,US,PRESENT,29,4,2022,c(477542.416839767, 3615206.87110946),Road,-117.239528,32.674307
205762,2309023,3873705878,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Digrammia,Digrammia neptaria,SPECIES,California,US,PRESENT,27,6,2022,c(478895.777988067, 3642997.5216277),Road,-117.225726,32.925022
205764,2309135,3888801825,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rutulus,SPECIES,California,US,PRESENT,1,8,2022,c(493819.283651902, 3659521.52359356),Unclassified,-117.066219,33.074261
205768,2309187,3902806267,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,19,8,2022,c(496830.847335392, 3645713.31990319),Unclassified,-117.033906,32.949719
205776,2309265,3903590950,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Ochlodes,Ochlodes sylvanoides,SPECIES,California,US,PRESENT,11,9,2022,c(481762.816513077, 3624990.57201413),Grass/Shrub,-117.194706,32.762641
205792,2309479,3912063830,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,16,9,2022,c(480369.372196175, 3622255.1900731),Grass/Shrub,-117.209525,32.737942
205798,2309574,4500549784,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Hylephila,Hylephila phyleus,SPECIES,California,US,PRESENT,5,12,2023,c(474271.303552102, 3655145.35212227),Unclassified,-117.275528,33.0345
205813,2309718,4102821160,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,30,3,2022,c(501670.943181026, 3636320.02568871),Unclassified,-116.98214,32.86499
205822,2309803,4153830563,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Cyclophora,Cyclophora nanaria,SPECIES,California,US,PRESENT,7,7,2023,c(476310.750118427, 3636388.75314516),Road,-117.253205,32.865355
205854,2310162,2864563468,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Phycitodes,Phycitodes mucidellus,SPECIES,California,US,PRESENT,18,7,2020,c(505604.873594834, 3621249.19596531),Unclassified,-116.940183,32.729028
205874,2310496,2611062176,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,24,4,2020,c(496598.33593243, 3608178.03544324),Unclassified,-117.036256,32.611124
205877,2310526,3391403101,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,9,10,2021,c(478527.30537349, 3623427.09814076),Grass/Shrub,-117.229213,32.748479
205915,2310846,3044703885,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Sympistis,Sympistis perscripta,SPECIES,California,US,PRESENT,21,2,2021,c(478896.061559312, 3642998.96219561),Road,-117.225723,32.925035
205956,2311439,3743312570,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa annabella,SPECIES,California,US,PRESENT,8,3,2022,c(479451.60632184, 3626207.5324374),Grass/Shrub,-117.219408,32.773578
205982,2311836,4414277558,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Pieris,Pieris rapae,SPECIES,California,US,PRESENT,14,9,2023,c(488373.45181132, 3624436.98003314),Road,-117.124122,32.757737
205994,2311948,4436297404,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,California,US,PRESENT,29,10,2023,c(492020.801998952, 3601864.25320292),Grass/Shrub,-117.084991,32.554144
205996,2311992,4458450689,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,SPECIES,California,US,PRESENT,2,12,2023,c(508731.78430872, 3629931.70980073),Unclassified,-116.90673,32.80733
206017,2312273,4162398265,Animalia,Arthropoda,Insecta,Lepidoptera,Pieridae,Colias,Colias eurytheme,SPECIES,California,US,PRESENT,17,7,2023,c(477481.90870251, 3615233.28056203),Grass/Shrub,-117.240174,32.674544
206036,2312411,4436355548,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,30,10,2023,c(474614.547778735, 3655064.41596246),Unclassified,-117.27185,33.033778
206038,2312415,4442653783,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Feltia,Feltia subterranea,SPECIES,California,US,PRESENT,16,11,2023,c(487762.821640694, 3604998.81818128),Unclassified,-117.130386,32.582382
206040,2312424,4500629880,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Sabulodes,Sabulodes aegrotata,SPECIES,California,US,PRESENT,17,12,2023,c(475779.383162753, 3661713.54706949),Unclassified,-117.259552,33.093781
206042,2312433,2563646646,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia grisea,SPECIES,California,US,PRESENT,29,1,2020,c(503592.409606829, 3619086.25617777),Unclassified,-116.961669,32.709525
206054,2312507,2626439389,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Strymon,Strymon melinus,SPECIES,California,US,PRESENT,17,5,2020,c(501214.269108818, 3637228.99272915),Unclassified,-116.98702,32.87319
206062,2312594,2864632478,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Apantesis,,GENUS,California,US,PRESENT,22,7,2020,c(506123.954344154, 3613366.51186545),Unclassified,-116.934695,32.657917
206074,2312761,3113402620,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Stamnodes,Stamnodes affiliata,SPECIES,California,US,PRESENT,22,11,2020,c(500328.444487957, 3634621.77370378),Unclassified,-116.99649,32.849672
206088,2312950,3384864346,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Dione,Dione vanillae,SPECIES,California,US,PRESENT,25,9,2021,c(477269.10949201, 3623195.21733683),Building,-117.242638,32.746362
206090,2312978,2626375449,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,California,US,PRESENT,11,5,2020,c(483699.295941215, 3632067.30142961),Road,-117.174156,32.826508
206096,2313006,2634321534,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Junonia,Junonia grisea,SPECIES,California,US,PRESENT,30,5,2020,c(483262.960786575, 3636777.71844687),Grass/Shrub,-117.178903,32.868992
206108,2313163,2856794493,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Copibryophila,Copibryophila angelica,SPECIES,California,US,PRESENT,22,8,2020,c(478896.059897593, 3642998.18618179),Road,-117.225723,32.925028
206109,2313182,3455997859,Animalia,Arthropoda,Insecta,Lepidoptera,Oecophoridae,Tachystola,Tachystola hemisema,SPECIES,California,US,PRESENT,4,9,2020,c(478897.369540536, 3642998.51595634),Road,-117.225709,32.925031
206112,2313203,2868212923,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio zelicaon,SPECIES,California,US,PRESENT,19,9,2020,c(477279.876640102, 3623192.42126337),Building,-117.242523,32.746337
206113,2313214,2873840849,Animalia,Arthropoda,Insecta,Lepidoptera,Riodinidae,,,FAMILY,California,US,PRESENT,25,9,2020,c(491842.37399519, 3646453.73672456),Grass/Shrub,-117.087283,32.956372
206146,2313473,3117800133,Animalia,Arthropoda,Insecta,Lepidoptera,Papilionidae,Papilio,Papilio rumiko,SPECIES,California,US,PRESENT,19,8,2020,c(494523.128842874, 3619733.73363487),Building,-117.058442,32.715358
206147,2313476,3892373086,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa atalanta,SPECIES,California,US,PRESENT,7,8,2022,c(477042.402375919, 3626232.66276161),Parking Lot,-117.245133,32.773757
206151,2313558,3912272497,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Limenitis,Limenitis lorquini,SPECIES,California,US,PRESENT,18,9,2022,c(494027.336048252, 3601507.23900275),Tree Canopy,-117.063616,32.550936
206157,2313604,3327983899,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Glyphodes,Glyphodes onychinalis,SPECIES,California,US,PRESENT,10,7,2021,c(496508.797797483, 3607554.62812715),Unclassified,-117.037208,32.6055
206166,2313755,3384628250,Animalia,Arthropoda,Insecta,Lepidoptera,Lycaenidae,Brephidium,Brephidium exilis,SPECIES,California,US,PRESENT,4,9,2021,c(505259.263625032, 3656956.8755495),Unclassified,-116.943668,33.051132
