new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
1,40.457816,13315.83582,40.457816,368.9304935,508.1931329,1044.654286
2,171.6841657,20865.43281,NA,220.6603508,480.6246707,986.1026825
3,0,10969.31566,36.80314436,152.2367221,344.8258501,745.7408938
4,32.37383734,13418.35451,47.36120728,191.5776734,425.5709192,997.0311842
5,0,4767.59358,50.07727745,255.6722616,454.7927144,794.2028349
6,31.51813982,14525.49785,31.51813982,226.8145688,398.4238981,1157.835781
7,17.7944645,14569.69739,45.62515792,214.7641729,335.3928494,1040.493933
8,195.5841525,21817.65864,NA,236.1039798,633.9408612,1254.273872
9,0,19955.06739,34.02946548,156.9685157,492.8870057,967.534729
10,0,19440.1964,34.55675427,167.0489214,357.978849,641.3552073
11,9.80819916,19190.71439,9.80819916,169.0305169,495.0805147,1072.940945
12,32.37383734,13963.95864,40.46288901,177.8006007,425.9605673,886.4640963
13,83.08529552,19876.1369,83.08529552,169.2668255,169.2668255,737.6625561
14,83.08529552,19605.95349,83.08529552,104.2086888,104.2086888,1196.785114
15,5.2269835,16198.36828,30.16222653,190.3736454,329.2043636,873.3514874
16,0,13674.88493,29.17463868,233.1169508,507.0097092,1188.644293
17,11.87284425,12449.06668,34.26069958,248.5083287,493.246223,984.2573418
18,11.87284425,12658.71663,54.3350197,215.5687408,456.9689391,1038.224928
19,38.06270692,12989.97092,62.60930165,155.3378373,456.2773399,1014.322622
20,5.840436163,12969.92187,44.30713775,141.2864675,452.242352,1145.15548
21,18.47130311,14723.58132,25.9070115,182.2492655,509.189047,947.8719943
22,16.54953024,15851.87773,16.54953024,108.9887817,541.5719967,1089.988693
23,186.71656,18803.43523,NA,231.4277775,613.1723069,1211.248738
24,17.60343664,12500.72771,41.26995553,201.1667174,479.146245,1041.871268
25,0,14294.78533,34.76847246,95.61357564,426.8863775,948.7420637
26,238.3942184,20680.46333,NA,305.0611925,570.7499031,1048.019794
27,190.1182374,18302.57804,NA,278.1714535,531.7032735,1212.974298
28,141.1487099,13368.71085,NA,238.7362096,661.3062576,1215.150232
29,64.24099562,20128.28547,64.24099562,212.7868978,364.0516838,1107.961562
30,186.7133853,19877.72698,NA,323.2978748,514.6091096,952.8558789
31,112.8220473,20323.20241,NA,288.8063446,546.6628731,1059.9736
32,148.1648672,12922.53403,NA,332.7599346,530.4731479,1139.16794
33,420.3462711,22609.14967,NA,443.9653682,611.5785616,1012.174982
34,66.94608134,13952.2326,66.94608134,312.4924622,614.9537999,1258.497183
35,19.64098909,12452.05552,39.40557188,254.5162249,501.808521,943.756737
36,43.93783111,13865.85275,58.46763068,254.5272395,451.3255452,1113.274259
37,81.60908867,13218.90554,81.60908867,200.0420235,535.2772826,1085.957721
38,71.77881656,14028.56226,71.77881656,313.1898522,499.9684763,936.5184511
39,123.0744951,13764.64522,NA,304.6724579,531.7234195,1150.04938
40,77.54438383,22150.71799,80.53595936,184.3459093,559.3347867,1262.11781
41,234.0764665,18974.69788,NA,234.0764665,711.4718568,1351.248173
42,69.66820429,13537.6762,69.66820429,267.5394761,597.3883547,1160.78123
43,19.07001046,15368.84669,48.98113063,179.1533367,479.0714756,1075.80423
44,14.84327097,15295.89043,22.9033144,101.564691,493.9725369,1113.477988
45,61.57412489,13979.61244,69.81533489,233.5563443,476.0828825,1047.765156
46,55.45010397,15826.54382,72.3516232,125.8773547,504.013157,813.4866945
47,4.371432223,15865.55225,47.35818823,152.1582912,518.3899914,936.5344035
48,120.4619592,14090.94583,NA,348.1566319,625.2802397,973.4328934
49,99.91709438,13711.461,99.91709438,209.3294804,401.0815438,1136.898788
50,16.44971687,16407.74154,42.12283979,262.5013469,440.6933717,1083.118258
51,113.8676183,18017.92358,NA,209.3625572,544.1866809,1191.731038
52,238.3942184,21159.30913,NA,353.582926,693.4642485,1021.729965
53,4.371432223,15908.29846,36.3326912,225.8458796,421.990034,1040.896617
54,16.03593283,16524.40865,45.08476638,129.6517407,408.6494075,1039.658939
55,229.0154156,14087.15622,NA,336.9888338,639.4560533,1169.177389
56,18.09829308,15138.35618,18.09829308,226.8800073,303.7625066,1092.439791
57,53.40851604,14638.25973,53.40851604,178.5158079,490.9304042,1431.608595
58,37.25592053,16807.66756,41.73958349,143.2296828,313.3853127,1014.566246
59,16.03593283,16657.27292,25.08967737,226.6566231,428.5103521,1068.460802
60,5.840436163,13083.10583,54.97212844,221.1491812,483.9483581,1185.600176
61,41.52120887,17106.66971,54.12729425,236.2286839,409.2501917,1142.713338
62,18.46708584,17430.90918,26.69863329,178.7559494,437.2593741,1344.420737
63,24.96702822,13426.34339,62.4420613,182.0886014,619.5954961,1097.114227
64,221.7167461,14531.64642,NA,226.540192,630.1856171,1137.196556
65,0.544928556,12538.08582,16.46412508,198.7659877,508.3476118,1215.595298
66,34.65624211,14688.29211,57.53822076,239.8271759,406.303133,1003.602646
67,17.7944645,14875.51051,25.56138495,193.5589718,481.7997115,1144.597875
68,0.653118157,18434.87727,28.98613498,203.487133,388.4654596,1045.316946
69,0.653118157,18947.36983,47.20965322,243.0649489,360.0675647,665.7996257
70,25.52636195,16332.08924,63.36441792,216.0458753,495.4077882,1047.04193
71,66.00895748,19171.36671,70.5203448,213.890847,356.1231214,779.4680298
72,211.7666671,14298.79566,NA,326.7518363,692.570197,1220.428799
73,68.8771334,17331.95769,81.16168538,176.3565418,464.5558676,1093.556729
74,34.17016481,15134.41539,34.17016481,261.5456334,440.7716276,1077.596081
75,74.95693244,19051.67494,82.66308432,205.9261639,406.2492431,828.3461614
76,8.800845137,19479.75735,44.25448975,225.3245168,455.1071329,878.338159
77,59.65836582,15307.50577,59.65836582,244.0651043,582.2674697,879.6584087
78,25.33578066,19988.50116,29.64487486,225.1475763,397.0159902,830.0995623
79,33.95396906,20680.84807,52.86125244,143.2280771,261.196455,943.1201403
