new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
185,0,16719.70353,6.353206586,105.6636477,294.7438912,590.3206307
186,445.9343691,21363.79432,NA,445.9343691,702.1973259,925.2325814
187,622.6682212,19353.54202,NA,NA,742.4058893,1235.856645
188,75.24396784,17148.14027,75.24396784,269.0047986,498.4499674,1093.718631
189,1.573103779,38271.15215,1.573103779,106.6289674,318.3823593,776.8561566
190,185.4437922,16374.78702,NA,300.8753147,516.8342518,1076.937021
191,266.6576561,16332.34947,NA,266.6576561,695.6480361,1336.473808
192,417.2192398,23843.48208,NA,417.2192398,475.4247077,1051.083862
193,1423.937264,30020.90348,NA,NA,NA,1617.562106
194,274.6507728,16541.3757,NA,274.6507728,716.9031643,1190.12955
195,118.1883741,19373.05101,NA,229.7747501,382.1857154,1131.533557
196,233.9047918,19020.86914,NA,335.45765,518.4596936,1270.999194
197,48.85439556,18353.88737,48.85439556,109.7082829,575.5312415,1225.604206
198,144.9432837,19712.69107,NA,144.9432837,696.5187116,1061.754622
199,92.13937356,31850.35332,92.13937356,217.9989206,417.8552198,902.2735273
200,437.3427256,23976.25167,NA,437.3427256,437.3427256,1367.073479
201,483.9897497,18389.86263,NA,490.0103878,648.3048534,1248.867153
202,0,32764.74599,7.359543011,56.69051384,56.69051384,393.6350653
203,40.36121479,21158.29406,40.36121479,153.1932461,442.9624593,860.2444378
204,575.7764966,18393.15857,NA,NA,714.2767557,1139.090108
205,1267.583536,21744.06125,NA,NA,NA,1443.780585
206,320.5517808,25354.03883,NA,365.2291787,460.3558347,1162.420881
207,1141.723357,29721.25637,NA,NA,NA,1569.495321
208,1186.997481,24970.70894,NA,NA,NA,1461.127055
209,183.5898316,32140.74188,NA,258.2205134,499.4662081,908.0292062
210,210.9921405,16990.0027,NA,308.7440307,484.3097085,1143.392776
211,533.6301755,24192.6658,NA,NA,697.3726469,1196.477618
212,325.5781794,20128.43623,NA,380.4766054,597.8974569,1107.404786
213,782.6584562,17818.3018,NA,NA,814.7895647,1456.835174
214,331.0191712,17179.23121,NA,331.0191712,758.4020377,1304.429183
