new_id,nearest_dist,avg_dist_all,avg_dist_100m,avg_dist_500m,avg_dist_1000m,avg_dist_2000m
1,5.77070141,9022.537899,46.89330832,225.0561082,571.6925429,1139.995426
2,5.77070141,9127.069711,14.63059657,174.5295507,551.0563953,1079.120433
3,24.35370902,10704.05085,30.96828015,134.2165263,517.9792613,934.2027104
4,25.26536698,8699.128149,56.94118945,164.6612632,384.2197213,897.3353891
5,25.48378155,10492.53474,29.41027409,168.2895728,620.1443429,1023.037967
6,25.59704265,7260.759325,53.81068613,263.1270558,470.2681305,1122.941893
7,5.662397142,10322.18523,21.34384468,21.34384468,322.4146395,1209.640544
8,5.662397142,10426.44318,32.60736829,32.60736829,460.7878198,1157.200563
9,51.60055074,10399.35502,57.45716493,57.45716493,226.6692469,1479.77401
10,6.768586172,5722.189991,44.8072201,227.424529,420.7888738,1041.111871
11,0.612180915,2615.879805,38.45990427,192.05785,397.0271401,893.5009405
12,0.710820535,6957.150515,0.710820535,336.5859303,549.965921,1137.760481
13,36.67565281,8011.555284,36.67565281,170.279446,657.0621827,1316.225225
14,52.82219868,7062.066032,73.21641034,250.0544189,556.4115854,1102.016241
15,260.7789433,9867.287707,NA,346.7611254,492.4016712,1134.322791
16,159.4033299,7914.132248,NA,249.366208,696.4618634,1357.875656
17,19.86426286,7357.86606,43.29812813,310.4338639,535.7154448,1206.823987
18,163.6738854,9421.608109,NA,298.2649652,547.7823037,1245.976669
